Efector,Area,Tipo de Dispositivo,SO,Procesador,RAM,Disco,Conexion,V.de conexion,Rango Ip,Mac,Inventario,Fecha,Scoring Procesador,F. Cant. RAM,F. Tipo RAM
Hospital,GUARDIA PEDIATRIA 14,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.153,6C:24:08:6D:FB:45,,,15758,8GB,SODI
Hospital,GUARDIA PEDIATRIA 15,Lenovo 10M8S00E00,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,DIMM DDR4 4GB,HD 1 TB,,,10.254.39.197,6C:4B:90:0A:D9:06,,,4307,4GB,DIMM
Hospital,GUARDIA PEDIATRIA 16,Lenovo 10M8S00E00,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,DIMM DDR4 4GB,HD 1 TB,,,10.254.38.238,6C:4B:90:0A:D8:4E,,,4307,4GB,DIMM
Hospital,GUARDIA PEDIATRIA ENFERMERIA GUARDIA,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.210.66,1C:1B:0D:E3:C5:F4,,,3635,4GB,DIMM
Hospital,GUARDIA PEDIATRIA RECEPCION 1,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.210.108,1C:1B:0D:99:7C:A7,,,3635,4GB,DIMM
Hospital,GUARDIA PEDIATRIA RECEPCION 2,Lenovo 10M8S00E00,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,DIMM DDR4 4GB,HD 1 TB,,,10.254.210.63,6C:4B:90:0A:D8:19,,,4307,4GB,DIMM
Hospital,GUARDIA PEDIATRIA 17,Lenovo 10M8S00E00,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,DIMM DDR4 4GB,HD 1 TB,,,10.254.39.106,6C:4B:90:0A:D9:49,,,4307,4GB,DIMM
Hospital,GUARDIA PEDIATRIA 18,Lenovo 10M8S00E00,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,DIMM DDR4 4GB,HD 1 TB,,,10.254.210.132,6C:4B:90:0A:D8:83,,,4307,4GB,DIMM
Hospital,ENFERMERIA ENFERMERIA SAME,"Hewlett-Packard	20-b003la",Microsoft Windows 10 Pro,AMD E1-1200 APU,DIMM DDR3 8GB,HD 500 GB ,,,10.254.210.185,4C:72:B9:C6:F6:0F,,,382,8GB,DIMM
Hospital,ENFERMERIA ENFERMERIA,AM1M-S2H,Microsoft Windows 10 Pro,AMD Athlon(tm) 5150,DIMM DDR3 6GB,SSD 250 GB,,,10.254.210.165,1C:1B:0D:1E:8F:71,,,1410,6GB,DIMM
Hospital,ENFERMERIA ENFERMERIA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,,80:C5:F2:96:28:71,,,1215,4GB,SODI
Hospital,ENFERMERIA ENFERMERIA,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,SSD 250 GB,,,10.254.210.127,FC:4D:D4:34:7C:E6,,,1973,4GB,DIMM
Hospital,ADMINISTRACION REGION V,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.82,6C:24:08:6D:F9:6D,,,15758,8GB,SODI
Hospital,ADMINISTRACION DIRECCION BATTAGLIA,Lenovo Notebok 20NES15F00,Microsoft Windows 11 Pro,AMD Ryzen 3 3200U with Radeon Vega Mobile Gfx with Radeon Vega Graphics,SODIMM DDR4 4GB,M2 250 GB,,,10.255.209.227,00:09:0F:AA:00:01,,,3733,4GB,SODI
Hospital,ADMINISTRACION DIRECCION CALLAN,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.201,D4:5D:DF:08:77:55,,,1215,4GB,SODI
Hospital,ADMINISTRACION DIRECCION SECRETARIA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.96,D4:5D:DF:08:77:47,,,1215,4GB,SODI
Hospital,ADMINISTRACION DIRECCION SECRETARIA  2,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HDD 1 TB,,,10.254.210.219,44:37:E6:B4:3C:9F,,,1973,4GB,DIMM
Hospital,ADMINISTRACION RRHH,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.58,6C:24:08:B9:C4:6C,,,9195,8GB,SODI
Hospital,ADMINISTRACION RRHH,Mini Lenovo 11JKS1U800,Microsoft Windows 11 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.210.74,08:3A:88:6C:4C:9A,,,7270,8GB,SODI
Hospital,ADMINISTRACION RRHH,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.44,08:BF:B8:1B:36:67,,,15982,8GB,DIMM
Hospital,ADMINISTRACION RRHH,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.60,08:BF:B8:1D:E4:48,,,15982,8GB,DIMM
Hospital,ADMINISTRACION RRHH, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.210.129,00:71:C2:2A:BD:15,,,1664,4GB,SODI
Hospital,ADMINISTRACION RRHH DESCONECTADO,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 250 GB,,,,88:AD:43:F5:C5:DC,,,1215,4GB,SODI
Hospital,ADMINISTRACION RRHH DESCONECTADO,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 250 GB,,,,,,,1215,4GB,SODI
Hospital,ADMINISTRACION ADMISION, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.210.106,10:05:01:9F:E6:09,,,2629,4GB,SODI
Hospital,ADMINISTRACION ADMISION, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 8GB,SSD 250 GB,,,10.254.210.155,74:C6:3B:69:40:CE,,,2629,8GB,SODI
Hospital,ADMINISTRACION ADMISION,Mini Lenovo 11JKS1U800,Microsoft Windows 11 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.210.21,08:3A:88:6C:57:9B,,,7270,8GB,SODI
Hospital,ADMINISTRACION ADMISION,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.55,08:BF:B8:1B:3E:BD,,,15982,8GB,DIMM
Hospital,ADMINISTRACION LEGALES,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.77,44:37:E6:BE:8C:B1,,,1973,4GB,DIMM
Hospital,ADMINISTRACION LEGALES, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.197,54:B2:03:04:2B:17,,,2629,4GB,SODI
Hospital,ADMINISTRACION LEGALES, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.53,54:B2:03:04:2A:CB,,,2629,4GB,SODI
Hospital,ADMINISTRACION LEGALES,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.40,6C:24:08:6D:FB:CA,,,15758,8GB,SODI
Hospital,ATENCION AL VECINO STAND,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.23,6C:24:08:6D:FE:46,,,15758,8GB,SODI
Hospital,ATENCION AL VECINO STAND,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.93,6C:24:08:62:40:D2,,,15758,8GB,SODI
Hospital,NFECTOLOGIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.99,08:BF:B8:1D:E2:7D,,,15982,8GB,DIMM
Hospital,INFECTOLOGIA,LENOVO mini 10AX0061AS,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130T CPU @ 2.90GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.210.210,48:51:B7:E5:1C:70,,,2896,4GB,SODI
Hospital,NFECTOLOGIA,,,,,,,,,,,,,,
Hospital,NFECTOLOGIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.70,08:BF:B8:1D:E1:57,,,15982,8GB,DIMM
Hospital,INFECTOLOGIA,LENOVO 10B4A04DAC,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.70.208.147,D8:CB:8A:B8:51:FE,,,3329,4GB,DIMM
Hospital,FARMACIA,Desktop Generico,Microsoft Windows 10 Pro,AMD Sempron(tm) 2650 APU with Radeon(tm) R3,DIMM DDR3 8GB,HD 1 TB,,,10.254.213.119,2C:4D:54:59:CA:43,,,522,8GB,DIMM
Hospital,FARMACIA,,,,,,,,,,,,,,
Hospital,FARMACIA,Lenovo 3484BNY,Microsoft Windows 10 Pro,"
Intel(R) Pentium(R) CPU G645 @ 2.90GHz",DIMM DDR3 4GB,SSD 120 GB,,,10.254.38.212,74:27:EA:AB:DD:C9,,,,4GB,DIMM
Hospital,CONSULTORIO SERVICIO SOCIAL 1,HP Pro3500 Series,Microsoft Windows 10 Pro,Intel(R) Pentium(R) CPU G640 @ 2.80GHz,DIMM DDR3 6GB,HD 500 GB ,,,10.70.208.138,D4:C9:EF:F0:EF:46,,,1368,6GB,DIMM
Hospital,CONSULTORIO SERVICIO SOCIAL 2,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.213.113,08:BF:B8:1D:DE:C7,,,15982,8GB,DIMM
Hospital,CONSULTORIO SERVICIO SOCIAL 3, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.38.198,54:B2:03:04:2B:DB,,,2629,4GB,SODI
Hospital,CONSULTORIO SERVICIO SOCIAL 3b,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.172,88:AD:43:F5:C7:52,,,1215,4GB,SODI
Hospital,CONSULTORIO SERVICIO SOCIAL 4, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.38,54:B2:03:04:2B:8B,,,2629,4GB,SODI
Hospital,QUIROFANO D,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.45,08:BF:B8:1E:07:C4,,,15982,8GB,DIMM
Hospital,QUIROFANO F,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.39,08:BF:B8:1B:3B:5A,,,15982,8GB,DIMM
Hospital,ADMINISTRACION LEGALES,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.168,6C:24:08:B9:C4:D0,,,9195,8GB,SODI
Hospital,ADMINISTRACION ADMISION,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.184,D4:5D:DF:08:76:19,,,1215,4GB,SODI
Hospital,ADMINISTRACION LEGALES,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.212,D4:5D:DF:08:75:A8,,,1215,4GB,SODI
Hospital,QUIROFANO E,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.160,08:BF:B8:3E:AD:AF,,,15982,8GB,DIMM
Hospital,QUIROFANO G,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.30,08:BF:B8:1D:D7:70,,,15982,8GB,DIMM
Hospital,QUIROFANO H,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.134,08:BF:B8:1D:E1:52,,,15982,8GB,DIMM
Hospital,QUIROFANO INSTRUMENTADORAS,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.128,D4:5D:DF:08:77:14,,,1215,4GB,SODI
Hospital,QUIROFANO INSTRUMENTADORAS, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 8GB,HD 500 GB ,,,10.254.210.144,54:B2:03:04:2C:01,,,2629,8GB,SODI
Hospital,QUIROFANO INSTRUMENTADORAS, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.210.25,00:E0:99:08:C7:0B,,,1664,4GB,SODI
Hospital,QUIROFANO JEFA INSTRUMENTADORAS,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.172,D4:5D:DF:08:77:13,,,1215,4GB,SODI
Hospital,INTERNACION UCO SECRETARIA,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.61,6C:24:08:6D:FC:15,,,15758,8GB,SODI
Hospital,INTERNACION UCO ENFERMERIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.49,08:BF:B8:1D:D8:D2,,,15982,8GB,DIMM
Hospital,INTERNACION UCO ENFERMERIA, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.210.35,00:71:C2:4A:94:36,,,1664,4GB,SODI
Hospital,INTERNACION UCO MEDICOS,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.114,08:BF:B8:1D:D9:2F,,,15982,8GB,DIMM
Hospital,INTERNACION UCO MEDICOS, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.210.35,00:71:C2:4A:94:36,,,1664,4GB,SODI
Hospital,INTERNACION UCO JEFE,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.100,6C:24:08:B9:C8:B8,,,9195,8GB,SODI
Hospital,INTERNACION UCO ENFERMERIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.95,08:BF:B8:3E:AE:34,,,15982,8GB,DIMM
Hospital,CONSULTORIO KINESIOLOGIA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.54,D4:5D:DF:08:74:EE,,,1215,4GB,SODI
Hospital,CONSULTORIO KINESIOLOGIA,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.38.171,6C:24:08:B9:C9:0F,,,9195,8GB,SODI
Hospital,CONSULTORIO KINESIOLOGIA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.45,74:C6:3B:B9:37:FC,,,1215,4GB,SODI
Hospital,CONSULTORIO KINESIOLOGIA,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,SSD 120 GB,,,10.254.39.152,1C:1B:0D:E3:C6:11,,,3635,4GB,DIMM
Hospital,HEMODINAMIA,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.37,6C:24:08:B9:BF:5B,,,9195,8GB,SODI
Hospital,CONSULTORIO KINESIOLOGIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.136,08:BF:B8:1D:DE:BD,,,15982,8GB,DIMM
Hospital,INTERNACION UTI SUBJEFE TERAPIA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.208.28,D4:5D:DF:08:75:96,,,1215,4GB,SODI
Hospital,INTERNACION UTI,Desktop MS-7C96,Microsoft Windows 11 Pro,AMD Ryzen 3 3200G with Radeon Vega Graphics,DIMM DDR4 8GB,SSD 250 GB,,,10.254.208.16,D8:43:AE:BB:D2:EC,,,7005,8GB,DIMM
Hospital,INTERNACION UTI,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.208.31,08:BF:B8:1D:E6:75,,,15982,8GB,DIMM
Hospital,INTERNACION UTI, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.255.209.199,DC:85:DE:F0:02:DA,,,1664,4GB,SODI
Hospital,INTERNACION UTI JEFE TERAPIA,LENOVO 12LM0002AC Mini Pc,Microsoft Windows 10 Pro,13th Gen Intel(R) Core(TM) i5-13420H,SODIMM DDR4 16GB,M2 250 GB,,,10.255.208.70,30:05:05:DF:06:AB,,,17366,6GB,SODI
Hospital,QUIROFANO C,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.11,08:BF:B8:1D:DE:CE,,,15982,8GB,DIMM
Hospital,INTERNACION UTI,Desktop MS-7C96,Microsoft Windows 11 Pro,AMD Ryzen 3 3200G with Radeon Vega Graphics,DIMM DDR4 8GB,SSD 250 GB,,,10.254.208.27,D8:43:AE:BB:D0:F1,,,7005,8GB,DIMM
Hospital,INTERNACION UTI,LENOVO 12LM0002AC Mini Pc,Microsoft Windows 10 Pro,13th Gen Intel(R) Core(TM) i5-13420H,SODIMM DDR4 16GB,M2 250 GB,,,10.254.208.33,E8:80:88:BD:26:03,,,17366,6GB,SODI
Hospital,INTERNACION UTI,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.208.2,08:BF:B8:3E:AA:2D,,,15982,8GB,DIMM
Hospital,INTERNACION UTI JEFATURA UTI,Desktop Asus,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.208.5,B0:A7:B9:CE:77:37,,,15982,8GB,DIMM
Hospital,INTERNACION UTI,Desktop MS-7C96,Microsoft Windows 11 Pro,AMD Ryzen 3 3200G with Radeon Vega Graphics,DIMM DDR4 8GB,SSD 250 GB,,,10.254.208.12,34:5A:60:18:BA:8F,,,7005,8GB,DIMM
Hospital,INTERNACION UTI,Desktop MS-7C96,Microsoft Windows 11 Pro,AMD Ryzen 3 3200G with Radeon Vega Graphics,DIMM DDR4 8GB,SSD 250 GB,,,10.254.208.22,D8:43:AE:BB:D0:F3,,,7005,8GB,DIMM
Hospital,QUIROFANO, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.255.208.240,80:C5:F2:96:1D:CF,,,2629,4GB,SODI
Hospital,FARMACIA,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.38.105,6C:24:08:B9:C7:C8,,,9195,8GB,SODI
Hospital,FARMACIA,Desktop Generico,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-3240 CPU @ 3.40GHz,DIMM DDR3 4GB,SSD 250 GB,,,10.254.38.207,D0:50:99:03:67:E2,,,2348,4GB,DIMM
Hospital,FARMACIA,H410 Gigabyte,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,DIMM DDR4 16GB,SSD 500 GB,,,10.254.38.135,D8:5E:D3:68:BE:D6,,,12005,6GB,DIMM
Hospital,FARMACIA,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.213.118,6C:24:08:6A:74:7D,,,15758,8GB,SODI
Hospital,FARMACIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.248,08:BF:B8:1D:E1:F7,,,15982,8GB,DIMM
Hospital,FARMACIA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.39.188,54:B2:03:05:5F:31,,,1215,4GB,SODI
Hospital,FARMACIA,Gigabyte,Microsoft Windows 10 Pro,AMD A4-7300 ,DIMM DDR3 4GB,HD 500 GB ,,,10.254.39.116,1C:1B:0D:C8:0B:81,,,1529,4GB,DIMM
Hospital,FARMACIA,LENOVO 10B4001NAS,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-4570T CPU @ 2.90GHz,DIMM DDR3 8GB,SSD 500 GB,,,10.254.38.151,44:37:E6:E6:34:B2,,,3234,8GB,DIMM
Hospital,FARMACIA,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.38.94,6C:24:08:B9:C5:48,,,9195,8GB,SODI
Hospital,CONSULTORIO ONCOLOGIA 6,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.38.123,6C:24:08:AF:2A:76,,,9195,8GB,SODI
Hospital,CONSULTORIO ONCOLOGIA SECRETARIA,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.43,6C:24:08:6D:FF:EA,,,15758,8GB,SODI
Hospital,CONSULTORIO HEMATOLOGIA 7,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.52,6C:24:08:B9:C7:3F,,,9195,8GB,SODI
Hospital,CONSULTORIO HEMATOLOGIA 9,LENOVO 10B1A055AC,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.47,44:37:E6:DC:85:BC,,,3329,4GB,DIMM
Hospital,CONSULTORIO HEMATOLOGIA SECRETARIA, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.182,10:05:01:9F:E6:0C,,,2629,4GB,SODI
Hospital,CONSULTORIO HEMATOLOGIA 1,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.78,08:BF:B8:1D:E1:F4,,,15982,8GB,DIMM
Hospital,CONSULTORIO HEMATOLOGIA 2,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.81,08:BF:B8:1D:E1:50,,,15982,8GB,DIMM
Hospital,CONSULTORIO ONCOLOGIA 3,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.62,08:BF:B8:1D:E0:CC,,,15982,8GB,DIMM
